iter	Passed	Remaining
1337	29773	81488
1338	29795	81464
1339	29816	81439
1340	29836	81412
1341	29858	81387
1342	29879	81361
1343	29901	81340
1344	29922	81314
1345	29947	81297
1346	29976	81294
1347	30001	81280
1348	30023	81255
1349	30045	81232
1350	30066	81207
1351	30088	81184
1352	30109	81159
1353	30131	81135
1354	30153	81113
1355	30174	81088
1356	30195	81063
1357	30217	81039
1358	30238	81013
1359	30260	80991
1360	30283	80971
1361	30304	80945
1362	30326	80921
1363	30347	80897
1364	30369	80874
1365	30391	80851
1366	30412	80825
1367	30434	80803
1368	30456	80779
1369	30480	80761
1370	30500	80735
1371	30522	80710
1372	30544	80687
1373	30565	80663
1374	30586	80637
1375	30607	80611
1376	30629	80589
1377	30650	80563
1378	30703	80622
1379	30727	80604
1380	30751	80585
1381	30773	80564
1382	30795	80539
1383	30816	80515
1384	30838	80491
1385	30859	80466
1386	30880	80441
1387	30903	80420
1388	30924	80395
1389	30946	80371
1390	30968	80348
1391	30989	80323
1392	31010	80298
1393	31031	80272
1394	31053	80249
1395	31075	80226
1396	31098	80205
1397	31121	80186
1398	31143	80162
1399	31164	80138
1400	31191	80126
1401	31213	80104
1402	31235	80081
1403	31256	80055
1404	31279	80034
1405	31300	80011
1406	31322	79986
1407	31343	79961
1408	31364	79935
1409	31385	79911
1410	31406	79886
1411	31428	79861
1412	31449	79837
1413	31472	79816
1414	31494	79793
1415	31516	79769
1416	31536	79743
1417	31558	79718
1418	31580	79695
1419	31601	79671
1420	31623	79647
1421	31644	79622
1422	31665	79598
1423	31686	79573
1424	31736	79620
1425	31769	79624
1426	31790	79599
1427	31812	79575
1428	31833	79549
1429	31854	79523
1430	31875	79498
1431	31895	79472
1432	31917	79447
1433	31938	79423
1434	31958	79396
1435	31980	79371
1436	32001	79346
1437	32024	79325
1438	32045	79300
1439	32066	79274
1440	32088	79251
1441	32108	79225
1442	32130	79201
1443	32151	79176
1444	32172	79151
1445	32194	79127
1446	32215	79102
1447	32236	79077
1448	32258	79053
1449	32279	79030
1450	32301	79006
1451	32322	78980
1452	32343	78956
1453	32364	78931
1454	32385	78905
1455	32407	78881
1456	32428	78856
1457	32450	78833
1458	32473	78812
1459	32493	78786
1460	32515	78763
1461	32538	78741
1462	32558	78715
1463	32580	78690
1464	32600	78664
1465	32622	78640
1466	32643	78617
1467	32664	78591
1468	32685	78565
1469	32706	78539
1470	32726	78513
1471	32777	78559
1472	32814	78573
1473	32837	78552
