labels,all_crashes,number_of_crashes,center_lat,center_lng
638,0,4,53.21383325,50.2025665
648,0,2,53.2612405,50.262834999999995
650,1,2,53.006377,50.502596499999996
651,0,2,53.346346999999994,50.216183
653,0,2,53.1608145,48.4572835
665,0,3,53.52223733333334,49.414805666666666
667,0,2,53.479604,49.5123855
669,0,2,53.189807,50.2241705
673,0,2,53.237735,50.279053
691,0,2,53.1193405,50.057468
696,0,2,53.192093,50.2120325
699,0,3,53.308864,50.23463566666666
704,0,2,53.541917,49.337387
705,0,3,53.54930266666667,49.332229
711,0,4,53.5136965,49.29374475
713,0,2,53.3727135,51.341187500000004
717,0,2,52.8569335,49.6229485
724,0,3,53.207231666666665,50.176717000000004
734,0,2,53.539804000000004,49.3884215
744,0,2,53.506581,49.276952
750,0,4,53.2317655,50.246915
755,0,2,53.330549500000004,50.231575500000005
756,0,3,53.35619966666667,50.209195333333334
767,0,2,53.082126,50.390825
772,0,3,53.52955633333333,49.276303999999996
774,0,5,53.2060234,50.1939334
776,0,2,53.117168500000005,50.123034000000004
777,0,3,53.21226933333333,50.24806233333334
782,1,2,53.187028,50.1778615
785,3,3,53.468978,50.190324333333336
789,0,2,53.28672,50.24998
792,0,2,53.204288500000004,50.106643
797,0,2,53.476357,49.4737495
802,0,3,53.22547633333333,50.211122333333336
804,0,2,53.2482885,50.204173999999995
805,0,2,53.5369015,49.2631845
808,0,2,53.5127855,49.3060315
817,0,2,53.534409999999994,49.423325
818,0,3,53.51854766666667,49.404581666666665
826,0,2,53.253423,50.227137
828,0,3,53.53603733333333,49.351675666666665
830,1,2,53.215526999999994,48.583051999999995
842,1,2,53.316688,50.303861
844,0,3,53.247325,50.241533
860,0,2,53.062508,50.02006
862,0,5,53.2559974,50.2190598
866,0,2,53.269540500000005,50.5803155
870,0,2,53.118667,50.078304
871,0,3,53.19892633333333,50.256410333333335
876,2,2,53.259787,50.4575875
878,0,3,53.215814333333334,50.210002
881,0,4,53.50614075,49.4163475
887,1,2,53.36197,49.457868000000005
888,0,2,53.5270055,49.4201845
889,0,5,53.5180734,49.4255012
892,0,2,53.2317095,50.1821835
896,0,2,53.5259245,49.3293465
901,0,3,53.40018166666667,49.504199666666665
906,0,3,53.260284,50.291003
908,0,3,52.983792333333334,49.71906066666667
913,0,2,53.225105,50.2589435
917,0,2,53.153403499999996,50.075107
919,0,2,53.2357665,50.316993
928,0,2,53.2437285,50.254301999999996
930,0,2,53.5584415,49.319706
934,0,2,53.229331,50.3069185
936,0,3,53.53898933333333,49.299911333333334
942,0,3,53.15736066666667,48.44152166666667
946,1,2,53.518776,49.302933499999995
948,0,2,53.566936,49.45738
958,0,2,53.258086500000005,50.243837
960,0,3,53.27502533333333,50.26488166666667
963,0,2,53.503108,49.290875
965,0,2,53.1976685,50.134305499999996
966,0,2,53.231702999999996,50.201883499999994
967,0,2,53.378177,51.338079500000006
969,0,2,53.246759999999995,50.3088535
971,0,2,53.5543155,49.2754135
972,0,2,53.19193,50.1999865
974,0,2,53.221884,50.273095999999995
976,0,2,53.097139,48.420192
985,0,2,53.2314425,50.260882499999994
987,0,3,53.127325,48.406375
996,1,6,53.24065266666667,50.23549583333333
1000,0,2,53.165753,48.432437
1002,0,2,53.2301755,50.195592500000004
1006,0,2,53.214906,50.145405
1013,0,2,53.4866555,49.475229999999996
1015,0,2,53.2013605,50.213589
1016,0,2,53.26442,50.218830499999996
1020,0,3,53.19512866666667,50.19060366666667
1022,0,2,53.1889445,50.1001725
1030,0,2,53.507189999999994,49.270686
1033,0,3,53.233249666666666,50.23548733333333
1035,0,3,53.506191,49.282806666666666
1047,0,3,53.205377666666664,50.16305933333334
1053,0,3,53.22356966666667,50.191104333333335
1056,0,6,53.20573516666666,50.189738166666665
1066,0,2,53.520247,49.4298555
1071,0,2,53.3060115,50.31221549999999
1074,0,2,53.46473,49.5352775
1077,0,3,53.208623333333335,50.239185
1078,0,3,53.350762333333336,50.21945433333333
1085,0,2,53.206464,50.213556499999996
1087,0,2,53.247215,50.2165465
1088,0,3,53.253689,50.202282333333336
1092,0,3,53.244585,50.201253
1093,0,2,53.225425,50.233247
1095,0,2,53.216906,50.262326
1097,0,3,53.407830000000004,49.52386
1100,0,2,53.5432195,49.321171500000005
1101,0,2,53.1349905,50.11277200000001
1102,0,2,53.215982999999994,50.2669585
1105,0,3,53.18159266666667,50.09244066666667
1114,0,3,53.23280866666667,50.269327000000004
1115,0,2,53.223773,50.288219
1122,0,2,53.5252155,49.334829
1124,0,2,53.163394,48.480216999999996
1131,0,3,53.228776333333336,50.274625666666665
1140,0,2,53.191456,50.1840365
1145,0,2,53.511102,49.421935000000005
1152,0,3,53.22484466666666,50.171402
1155,0,2,53.2033705,50.1496205
1156,0,2,53.229045,50.2971915
1161,0,3,53.12673233333333,50.09013433333333
1163,0,2,53.271765,50.2736205
1165,0,2,53.211800499999995,50.287434000000005
1168,0,2,53.317085500000005,50.3111055
1170,0,2,53.515854000000004,49.267061999999996
1175,0,4,53.223847750000004,50.253305
1182,0,2,53.4879085,49.5009455
1188,0,2,53.1440035,48.432869
1197,0,2,53.4986175,49.2874065
1199,0,4,53.20938675,50.15206825
