type,labels,number_of_crashes,center_lat,center_lng
Мокрое,164,3,53.19568133333333,50.19054766666667
Мокрое,37,3,53.19892633333333,50.256410333333335
Мокрое,292,2,53.5214615,49.429092
Мокрое,167,2,53.534409999999994,49.423325
Мокрое,44,2,53.206659,50.189535
Мокрое,301,2,53.1827295,50.093449
Мокрое,48,3,53.18885,50.099275666666664
Мокрое,181,2,53.4866555,49.475229999999996
Мокрое,314,2,53.206376,50.177507000000006
Мокрое,187,3,53.13542,50.102863
Мокрое,188,3,53.193281999999996,50.093519
Мокрое,189,2,53.4023555,49.528985
Мокрое,318,2,53.204096,50.1572915
Мокрое,62,2,53.4751655,49.465119
Мокрое,320,2,53.231153000000006,50.259563
Мокрое,190,2,53.2473185,50.241412
Мокрое,194,2,53.506266,49.419169
Мокрое,192,2,53.231879500000005,50.246819
Мокрое,196,2,53.260095500000006,50.215991
Мокрое,325,2,53.216906,50.262326
Мокрое,198,3,53.201529666666666,50.22568733333333
Мокрое,69,2,53.206694,50.222419
Мокрое,70,2,53.179798,50.1935495
Мокрое,203,2,53.1916295,50.178743499999996
Мокрое,206,3,53.224731999999996,50.198679
Мокрое,207,2,53.214906,50.145405
Мокрое,79,2,53.228860999999995,50.1937815
Мокрое,337,2,53.2486095,50.248189499999995
Мокрое,210,2,53.238258,50.2042015
Мокрое,80,2,53.304545000000005,50.2895175
Мокрое,90,2,53.4807815,49.5132245
Мокрое,218,3,53.183722333333336,50.098201333333336
Мокрое,219,3,53.225705,50.25911166666667
Мокрое,221,2,53.1860815,50.0855815
Мокрое,94,2,53.175313,48.482372
Мокрое,220,2,53.246474000000006,50.250828999999996
Мокрое,93,2,53.218948499999996,50.2525675
Мокрое,91,2,53.2025405,50.114449500000006
Мокрое,102,2,53.5573205,49.334385
Мокрое,105,2,53.192131,50.172226
Мокрое,107,3,53.38282566666666,50.166546333333336
Мокрое,236,2,53.5351405,49.314032
Мокрое,108,3,53.209060666666666,50.17459566666667
Мокрое,110,2,53.545121,49.346415
Мокрое,111,2,53.2365735,50.3237865
Мокрое,241,2,53.196324000000004,50.166323000000006
Мокрое,114,2,53.5150855,49.440542
Мокрое,242,2,53.407733500000006,49.5237865
Мокрое,119,2,53.141014,50.1780805
Мокрое,122,2,53.202444,50.1433665
Мокрое,251,2,53.121376999999995,50.088021
Мокрое,125,2,53.2588825,50.2929865
Мокрое,126,2,53.3989395,49.5102415
Мокрое,127,2,53.234382,50.2562055
Обработанное противогололедными материалами,0,5,53.2150548,50.2421366
Обработанное противогололедными материалами,130,2,53.211800499999995,50.287434000000005
Обработанное противогололедными материалами,134,2,53.542964999999995,49.3628405
Обработанное противогололедными материалами,8,2,53.532711500000005,49.27708
Обработанное противогололедными материалами,138,2,53.541771,49.3901915
Обработанное противогололедными материалами,139,2,53.26101,50.2389675
Обработанное противогололедными материалами,13,2,54.2166705,50.4428765
Обработанное противогололедными материалами,17,2,53.006377,50.502596499999996
Обработанное противогололедными материалами,19,2,53.649722499999996,52.131564499999996
Обработанное противогололедными материалами,149,2,53.1984845,50.219814
Обработанное противогололедными материалами,150,2,53.5172635,49.294266500000006
Обработанное противогололедными материалами,153,2,53.124896,48.4070225
Обработанное противогололедными материалами,154,2,53.1064565,48.421399
Обработанное противогололедными материалами,156,2,53.513337500000006,49.4027675
Обработанное противогололедными материалами,163,2,53.237030000000004,50.1913865
Обработанное противогололедными материалами,38,2,53.509493,49.454637000000005
Обработанное противогололедными материалами,167,2,53.2471585,50.213946
Обработанное противогололедными материалами,40,3,53.512323333333335,49.92341666666667
Обработанное противогололедными материалами,169,2,53.3470625,50.2201845
Обработанное противогололедными материалами,173,2,53.5255605,49.321278500000005
Обработанное противогололедными материалами,175,2,53.2452475,50.251841999999996
Обработанное противогололедными материалами,178,2,53.525028500000005,49.427296999999996
Обработанное противогололедными материалами,50,2,53.34724,49.570688000000004
Обработанное противогололедными материалами,54,2,53.5603545,49.358355
Обработанное противогололедными материалами,183,2,53.274513999999996,50.257996500000004
Обработанное противогололедными материалами,55,3,53.498905,49.538865
Обработанное противогололедными материалами,185,2,53.519945,49.4155285
Обработанное противогололедными материалами,186,2,53.2466465,50.264729
Обработанное противогололедными материалами,58,3,53.26788166666667,50.216147
Обработанное противогололедными материалами,61,2,53.222210000000004,50.268958
Обработанное противогололедными материалами,65,2,53.3798175,50.3422225
Обработанное противогололедными материалами,66,2,53.5137535,49.426824999999994
Обработанное противогололедными материалами,198,2,53.525667,49.3322315
Обработанное противогололедными материалами,208,2,53.217661,50.2631865
Обработанное противогололедными материалами,82,2,53.491694,49.974036
Обработанное противогололедными материалами,94,3,53.24082633333333,50.23759833333333
Обработанное противогололедными материалами,97,2,53.301014,50.3361715
Обработанное противогололедными материалами,108,3,53.478368,49.440077333333335
Обработанное противогололедными материалами,109,3,53.237567,50.206664333333336
Обработанное противогололедными материалами,112,2,53.244831500000004,50.584937
Обработанное противогололедными материалами,114,2,53.531225500000005,49.339128
Обработанное противогололедными материалами,115,2,53.556739,49.246944
Обработанное противогололедными материалами,120,2,53.5045195,49.27603
Обработанное противогололедными материалами,123,3,53.20959466666667,50.231486333333336
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",33,2,53.1759555,48.41832
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",35,2,53.535714,49.3047695
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",4,2,52.979388,49.7110965
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",38,2,53.5153425,49.2728825
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",43,3,53.534939333333334,49.27762366666666
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",45,3,53.47841566666666,49.522478
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",60,2,53.5141115,49.407926
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",81,2,53.507245,49.446006
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",20,3,53.22382066666667,50.253377666666665
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",22,5,53.5453846,49.379493599999996
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",88,2,53.51369,49.293696499999996
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",25,3,53.478501,49.439088999999996
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",28,3,53.51944233333333,49.42625733333333
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",63,2,53.51666,49.3121505
"Отсутствие, плохая различимость горизонтальной разметки проезжей части",31,3,53.478087,49.474051
Иные недостатки,2,2,53.375447,51.3396195
Иные недостатки,132,2,53.233230500000005,50.266792
Иные недостатки,137,2,53.118037,50.0853205
Иные недостатки,144,2,53.0965915,49.954115
Иные недостатки,145,2,53.233857,50.1889175
Иные недостатки,20,3,53.20645066666667,50.12214633333333
Иные недостатки,41,2,53.226277499999995,50.191991
Иные недостатки,50,2,53.189158500000005,50.1773965
Иные недостатки,52,4,53.18163125,50.08750675
Иные недостатки,54,2,53.227338,50.2677765
Иные недостатки,56,2,53.32307,50.303874500000006
