type,labels,number_of_crashes,center_lat,center_lng
Пасмурно,360,3,53.258426,50.21289266666667
Пасмурно,361,2,53.1854935,50.191385499999996
Пасмурно,363,2,53.215197,50.2107925
Пасмурно,379,4,53.26372875,50.2177395
Пасмурно,385,2,53.156979,48.4772795
Пасмурно,387,2,53.2133885,50.226414500000004
Пасмурно,389,2,53.19305,50.106944
Пасмурно,392,2,53.5456625,49.3797545
Пасмурно,393,2,53.2013145,50.142845
Пасмурно,395,2,53.476943000000006,49.46220649999999
Пасмурно,396,2,53.209382,50.152066500000004
Пасмурно,398,2,53.4023555,49.528985
Пасмурно,401,3,53.24081233333333,50.23547
Пасмурно,405,3,53.53589,49.27671866666667
Пасмурно,415,2,53.228207,50.290462500000004
Пасмурно,425,2,53.535714,49.3047695
Пасмурно,429,3,53.22382066666667,50.253377666666665
Пасмурно,433,2,53.205239500000005,50.1222595
Пасмурно,437,3,53.181655666666664,50.091551
Пасмурно,444,2,53.1932645,50.173006
Пасмурно,448,3,53.520628333333335,49.272807666666665
Пасмурно,454,2,53.2165255,50.186401000000004
Пасмурно,456,2,53.5324715,49.2616265
Пасмурно,457,2,53.236294,50.1908525
Пасмурно,459,2,53.127128,48.4064515
Пасмурно,463,2,53.107819,48.423936
Пасмурно,466,2,53.210170000000005,50.175931
Пасмурно,468,2,53.225036,50.1718495
Пасмурно,470,2,53.5389895,49.299912
Пасмурно,476,2,53.532337,49.340956500000004
Пасмурно,486,3,53.18941933333333,50.099663
Пасмурно,487,2,53.5099155,49.4306285
Пасмурно,492,2,53.545121,49.346415
Пасмурно,494,2,53.527548,49.417158
Пасмурно,496,2,53.177808,50.08577
Пасмурно,498,2,53.19657,50.174679
Пасмурно,500,2,53.2012285,50.202564
Пасмурно,503,2,53.197922500000004,50.127334000000005
Пасмурно,505,2,53.121376999999995,50.088021
Пасмурно,507,2,53.5214615,49.429092
Пасмурно,508,2,53.141014,50.1780805
Снегопад,32,5,53.530589,49.3338938
Снегопад,64,2,53.38065,49.461976
Снегопад,3,2,53.218113,50.262521
Снегопад,4,2,54.2608185,52.0373975
Снегопад,5,4,53.522225,49.40985
Снегопад,6,2,54.2166705,50.4428765
Снегопад,68,2,53.545888500000004,49.262947499999996
Снегопад,74,2,53.2391435,50.312422
Снегопад,47,2,53.113277,50.072357499999995
Снегопад,17,2,53.512333999999996,49.924122999999994
Снегопад,81,2,53.5217825,49.295119
Снегопад,83,2,53.507056,49.2717745
Снегопад,84,2,53.2356465,50.242023
Снегопад,53,3,53.547422,49.355552333333335
Снегопад,19,2,53.532711500000005,49.27708
Снегопад,56,2,53.0980155,49.957224999999994
Снегопад,89,4,53.52334125,49.42720275
Снегопад,92,2,53.206509499999996,50.2353545
Дождь,0,2,53.517928999999995,49.425484
Дождь,32,2,53.511518499999994,49.2689745
Дождь,34,2,53.096089,49.972311000000005
Дождь,68,2,53.2196045,50.2439335
Дождь,38,2,53.2600545,50.239227
Дождь,40,2,53.5372785,49.335865
Дождь,27,3,53.228155666666666,50.268416
Дождь,11,2,53.5150735,49.877993000000004
Дождь,78,2,53.184407,50.0920335
Дождь,15,2,53.206694,50.222419
Дождь,48,3,53.206177,50.19506633333334
Дождь,82,2,53.195947,50.1788155
Дождь,55,3,53.227324,50.258329333333336
Дождь,26,3,53.484961,49.474981
Дождь,59,2,53.273827999999995,50.2676535
Дождь,60,2,53.213586,50.289910500000005
Дождь,61,2,53.20728,50.175802000000004
Дождь,31,3,53.19355433333333,50.092393666666666
